name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result
535;0.0;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.03;False;0.03;True
536;0.01;False;0.01;True;0.01;True;4.46;True;0.1802290900000001;ERR;ERR;ERR;ERR;ERR;ERR
537;0.01;False;0.01;False;0.01;False;5.32;False;0.2546045140000004;0.06;False;0.05;False;0.04;False
538;0.24;True;0.01;True;0.01;True;0.87;True;0.79038365;0.05;True;0.05;True;0.04;True
539;0.01;False;TO;TO;0.0;False;TO;TO;TO;TO;TO;6.38;False;TO;TO
540;0.02;False;0.77;False;0.01;False;ERR;ERR;ERR;0.24;False;0.82;False;0.03;False
541;0.01;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
542;0.01;False;0.25;False;0.0;False;0.84;False;0.0690909489999999;0.09;False;0.04;False;0.66;False
543;0.01;False;0.02;False;0.03;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
544;0.01;False;1.23;False;0.0;False;ERR;ERR;ERR;0.13;False;0.06;False;2.59;False
545;3.54;False;0.07;False;0.11;False;0.22;False;0.060500471;0.05;True;0.05;False;0.31;False
546;0.97;True;17.18;True;0.19;True;ERR;ERR;ERR;0.08;True;19.17;False;0.57;True
547;0.01;False;0.01;False;0.01;False;1.33;False;0.16906303899999986;0.06;False;0.03;False;0.04;False
548;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False
549;ERR;ERR;0.01;False;0.01;False;0.06;False;9.750000000002812e-06;0.06;False;0.03;False;0.03;False
550;TO;TO;0.01;True;0.01;True;1.96;True;0.20253506300000002;0.05;True;0.04;True;0.04;True
551;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;True;0.04;True
552;ERR;ERR;3.91;False;0.01;False;3.76;False;0.18999028900000026;0.79;False;2.23;False;8.61;False
553;ERR;ERR;0.01;False;0.0;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
554;0.0;False;89.69;False;TO;TO;ERR;ERR;ERR;22.46;False;0.29;False;1.26;False
555;0.12;True;0.0;True;0.01;True;0.41;True;0.18007180999999997;0.05;True;0.67;False;0.04;True
556;ERR;ERR;0.34;True;0.31;True;ERR;ERR;ERR;0.07;True;0.03;False;0.49;True
557;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
558;0.85;True;0.0;True;0.01;True;0.12;True;0.085512246;0.05;True;0.06;True;0.05;True
559;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.03;False
560;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
561;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.02;False;0.04;False
562;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False
563;0.01;False;0.1;False;0.09;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
564;11.02;True;0.0;True;0.01;True;0.27;True;0.24459450500000002;0.06;True;0.05;True;0.03;True
565;ERR;ERR;0.01;False;0.01;False;13.22;False;0.26476355500000004;0.05;False;ERR;ERR;0.04;False
566;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
567;87.44;False;0.4;False;0.56;False;ERR;ERR;ERR;0.09;False;0.41;False;1.22;False
568;0.01;False;TO;TO;0.01;False;26.36;False;0.386326897;11.83;False;55.93;False;TO;TO
569;0.01;False;0.84;False;1.38;False;ERR;ERR;ERR;0.12;False;0.58;False;3.17;False
570;0.01;False;0.84;False;1.27;False;ERR;ERR;ERR;0.15;False;0.31;False;1.65;False
571;0.01;False;0.01;False;0.01;False;0.35;False;0.14557993500000002;0.06;False;0.03;False;0.05;False
572;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;True;0.03;True
573;0.01;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
574;0.02;False;0.65;False;1.16;False;TO;TO;TO;0.27;False;ERR;ERR;2.61;False
575;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False
576;0.0;False;1.41;False;0.01;False;ERR;ERR;ERR;0.35;False;0.08;False;2.79;False
577;0.01;False;49.89;False;0.01;False;ERR;ERR;ERR;55.37;False;1.15;False;21.49;False
578;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.03;False
579;0.0;False;0.0;False;0.0;False;TO;TO;TO;0.06;False;ERR;ERR;0.03;False
580;ERR;ERR;0.0;True;0.0;True;4.66;True;0.18072755100000037;0.06;True;0.15;False;0.04;True
581;0.01;False;0.01;False;0.01;False;TO;TO;TO;0.06;False;0.03;False;0.03;False
582;0.09;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;True;0.02;True
583;0.01;False;0.01;True;0.01;True;0.33;True;0.10840831900000003;0.07;True;0.06;False;0.04;True
584;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.02;False;0.03;False
585;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.03;False
586;0.02;False;0.01;False;0.0;False;TO;TO;TO;0.04;False;0.05;False;0.04;False
587;TO;TO;0.56;False;0.78;False;0.18;False;0.141374741;0.12;False;0.55;False;1.79;False
588;0.02;False;2.77;False;0.01;False;ERR;ERR;ERR;3.95;False;5.5;False;0.13;False
589;0.1;True;0.01;True;0.01;True;0.2;True;0.132782603;0.06;True;ERR;ERR;0.03;True
590;0.01;False;0.01;True;0.01;True;13.38;True;0.14748561800000104;0.06;True;0.1;False;0.02;True
591;TO;TO;57.6;True;0.71;True;ERR;ERR;ERR;0.11;True;41.93;False;0.75;True
592;ERR;ERR;0.01;False;0.01;False;TO;TO;TO;0.05;False;0.02;False;0.04;False
593;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.03;True
594;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.04;False
595;0.01;False;0.01;False;0.02;False;ERR;ERR;ERR;0.05;False;0.02;False;0.03;False
596;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False
597;0.01;False;0.0;False;0.0;False;0.14;False;0.09185511199999999;0.04;False;0.04;False;0.04;False
598;0.01;False;0.02;True;0.02;True;4.8;True;0.001250120999999993;TO;TO;0.09;False;0.07;True
599;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
600;0.01;False;0.02;False;0.0;False;ERR;ERR;ERR;0.06;False;0.1;False;0.04;False
601;0.01;False;0.59;False;1.32;False;ERR;ERR;ERR;0.09;False;0.06;False;1.71;False
602;0.01;False;0.01;True;0.01;True;5.25;True;0.23004049999999943;ERR;ERR;ERR;ERR;ERR;ERR
603;0.01;False;0.99;False;0.01;False;0.95;False;0.41546131500000005;ERR;ERR;ERR;ERR;ERR;ERR
604;0.01;True;0.01;True;0.01;True;1.35;True;0.000991600999999953;0.06;True;2.05;False;0.04;True
605;0.0;False;0.56;False;0.92;False;30.21;False;0.17214417199999943;ERR;ERR;ERR;ERR;ERR;ERR
606;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.04;False;0.03;False
607;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.04;False
608;0.02;True;0.01;True;0.01;True;0.48;True;0.407294227;0.06;True;0.04;True;0.04;True
609;0.01;False;0.0;True;0.01;True;11.79;True;0.323549023;ERR;ERR;ERR;ERR;ERR;ERR
610;0.01;False;0.0;True;0.0;True;ERR;ERR;ERR;0.06;True;0.35;False;0.03;True
611;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.15;False;0.05;True
612;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.05;False
613;ERR;ERR;0.01;True;0.01;True;3.19;True;0.13564968600000027;0.06;True;0.07;False;0.03;True
614;ERR;ERR;0.01;False;ERR;ERR;ERR;ERR;ERR;0.07;False;ERR;ERR;0.04;False
615;ERR;ERR;0.0;False;0.01;False;0.66;False;0.10668667599999992;0.07;False;0.06;False;0.05;False
616;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.04;False
617;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
618;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.02;True;0.04;True
619;43.63;True;0.0;True;0.01;True;0.72;True;0.237135777;0.05;True;0.34;False;0.04;True
620;ERR;ERR;0.01;False;0.01;False;TO;TO;TO;0.08;False;0.04;False;0.04;False
621;0.02;False;TO;TO;ERR;ERR;67.54;False;0.2705306900000011;TO;TO;13.68;False;TO;TO
622;0.01;False;0.0;False;0.01;False;TO;TO;TO;0.06;False;0.03;False;0.03;False
623;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
624;0.01;False;53.63;False;86.38;False;ERR;ERR;ERR;5.05;False;0.17;False;77.29;False
625;0.01;False;0.08;False;0.01;False;ERR;ERR;ERR;0.08;False;0.04;False;0.16;False
626;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.03;True;0.03;True
627;0.01;True;0.01;True;0.01;True;0.78;True;0.0013111510000000104;0.05;True;ERR;ERR;0.03;True
628;0.01;False;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;0.02;False;TO;TO
629;0.01;False;0.01;True;0.01;True;4.12;True;0.36971191999999986;0.05;True;ERR;ERR;0.03;True
630;0.01;False;0.01;True;0.0;True;ERR;ERR;ERR;0.04;True;0.98;False;0.04;True
631;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False
632;0.0;False;TO;TO;0.0;False;2.98;False;0.13962505899999966;TO;TO;5.29;False;46.84;False
633;0.01;False;0.0;False;0.0;False;0.85;False;0.18031307000000008;0.05;False;0.06;False;0.05;False
634;ERR;ERR;0.01;False;0.01;False;6.25;False;0.07443205399999986;0.05;False;0.01;False;0.04;False
635;0.03;False;0.01;False;0.02;False;0.24;False;0.213128453;0.07;False;0.05;False;0.05;False
636;0.01;False;0.29;False;0.8;False;ERR;ERR;ERR;0.17;False;0.06;False;0.95;False
637;0.01;True;0.01;True;0.0;True;0.14;True;0.0008279609999999882;0.04;True;0.11;False;0.03;True
638;ERR;ERR;0.36;False;0.87;False;0.22;False;0.141176811;0.14;False;0.45;False;1.54;False
639;ERR;ERR;2.12;False;0.01;False;ERR;ERR;ERR;0.28;False;ERR;ERR;3.61;False
640;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.02;False
641;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.02;False;0.04;False
642;TO;TO;0.1;False;0.01;False;ERR;ERR;ERR;0.08;False;0.08;False;0.09;False
643;0.01;False;0.01;True;0.01;True;6.86;True;0.0023317230000001743;0.06;True;ERR;ERR;0.02;True
644;0.02;False;2.2;False;3.65;False;2.63;False;0.42792015699999997;0.58;False;1.87;False;8.69;False
645;0.02;False;0.01;False;0.01;False;TO;TO;TO;0.05;False;0.04;False;0.04;False
646;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.02;False;0.04;False
647;0.01;False;0.0;False;0.01;False;30.62;False;0.31913095900000243;0.05;False;0.04;False;0.03;False
648;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False
649;0.0;False;0.0;False;0.01;False;41.58;False;0.0013773810000046183;0.06;False;ERR;ERR;0.04;False
650;0.01;False;4.75;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
651;0.01;False;2.49;False;3.93;False;ERR;ERR;ERR;0.2;False;1.83;False;7.82;False
652;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False
653;0.02;False;0.21;False;2.72;False;ERR;ERR;ERR;0.38;False;0.09;False;0.07;False
654;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.04;False;0.03;False;0.03;False
655;ERR;ERR;0.0;False;0.02;False;ERR;ERR;ERR;0.04;False;0.06;False;0.04;False
656;0.01;False;0.01;True;0.0;True;28.24;True;0.2232501340000006;ERR;ERR;ERR;ERR;ERR;ERR
657;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.05;True;0.05;True;0.04;True
658;0.01;False;0.43;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
659;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False
660;0.01;False;0.01;False;0.01;False;33.81;False;0.00021130999999741107;0.05;False;0.03;False;0.03;False
661;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False
662;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.03;True
663;ERR;ERR;0.01;False;0.01;False;5.96;False;0.0733526229999999;0.06;False;0.03;False;0.03;False
664;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
665;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.06;False;0.04;False
666;0.0;False;10.68;False;0.27;False;ERR;ERR;ERR;1.55;False;6.12;False;23.75;False
667;0.01;False;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.05;False
668;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.02;False
669;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False
670;ERR;ERR;TO;TO;0.01;False;0.42;False;0.0010893110000000372;TO;TO;TO;TO;TO;TO
671;0.03;True;0.01;True;0.02;True;0.45;True;0.338743599;0.06;True;0.04;True;0.03;True
672;0.01;False;0.6;False;0.08;False;ERR;ERR;ERR;0.19;False;0.7;False;0.04;False
673;0.01;False;0.01;False;0.01;False;0.03;False;1.1379999999998336e-05;0.06;False;0.03;False;0.05;False
674;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;False;0.03;False;0.04;True
675;ERR;ERR;TO;TO;ERR;ERR;14.72;False;0.0026886729999997527;TO;TO;TO;TO;TO;TO
676;0.0;False;0.01;False;0.0;False;0.42;False;0.201452102;0.05;False;0.05;False;0.02;False
677;0.01;False;0.0;False;0.01;False;1.14;False;0.18781018799999993;0.06;False;0.06;False;0.05;False
678;0.02;False;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;ERR;ERR;0.04;True
679;0.01;False;0.01;True;0.01;True;5.62;True;0.196538157;ERR;ERR;ERR;ERR;ERR;ERR
680;TO;TO;38.89;True;0.45;True;ERR;ERR;ERR;0.12;True;43.38;False;1.23;True
681;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.02;False;0.03;False
682;ERR;ERR;0.01;True;0.01;True;TO;TO;TO;0.06;True;TO;TO;0.03;True
683;0.01;False;0.01;False;0.01;False;0.19;False;6.384000000000944e-05;0.06;False;0.02;False;0.04;False
684;0.01;False;1.36;False;2.06;False;4.62;False;0.19358945299999952;ERR;ERR;ERR;ERR;ERR;ERR
685;0.01;False;0.01;False;0.01;False;0.14;False;0.088208858;0.06;False;0.05;False;0.04;False
686;ERR;ERR;0.0;False;0.0;False;TO;TO;TO;0.07;False;0.03;False;0.04;False
687;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.02;False
688;0.01;False;0.08;False;0.0;False;ERR;ERR;ERR;0.23;False;0.06;False;0.03;False
689;0.01;False;0.01;False;0.01;False;5.38;False;0.12660008599999983;0.07;False;ERR;ERR;0.03;False
690;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
691;0.01;False;1.31;False;0.01;False;ERR;ERR;ERR;0.1;False;0.04;False;2.92;False
692;0.01;False;TO;TO;0.01;False;ERR;ERR;ERR;24.54;False;0.36;False;TO;TO
693;0.01;False;0.39;False;0.59;False;15.73;False;0.13810055799999965;0.14;False;ERR;ERR;1.39;False
694;ERR;ERR;0.01;False;0.0;False;10.48;False;6.882000000096866e-05;0.06;False;0.03;False;0.04;False
695;0.01;False;0.21;False;0.44;False;ERR;ERR;ERR;0.18;False;ERR;ERR;0.59;False
696;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.04;True
697;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False
698;ERR;ERR;0.01;True;0.01;True;2.56;True;0.5798222490000002;0.06;True;0.06;True;0.02;True
699;ERR;ERR;0.01;True;0.01;True;1.17;True;0.14318337300000006;0.06;True;ERR;ERR;0.04;True
700;0.01;False;0.13;False;0.08;False;ERR;ERR;ERR;0.21;False;0.22;False;0.03;False
701;0.82;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;50.07;False;TO;TO
702;TO;TO;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;True;0.03;True
703;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.03;True
704;ERR;ERR;0.01;False;0.01;False;TO;TO;TO;0.06;False;0.03;False;0.04;False
705;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.02;False;0.04;False
706;0.0;False;0.01;True;0.0;True;0.89;True;0.17740595700000006;ERR;ERR;ERR;ERR;ERR;ERR
707;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
708;0.01;False;0.02;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.05;False
709;0.01;False;0.03;False;0.01;False;26.46;False;0.1444615839999983;0.07;False;ERR;ERR;0.12;False
710;0.01;False;5.07;False;0.0;False;9.68;False;0.1472858979999998;1.24;False;0.13;False;16.57;False
711;0.01;False;0.0;False;0.0;False;0.85;False;0.076878946;0.06;False;0.02;False;0.04;False
712;0.0;False;0.01;False;0.01;False;19.64;False;0.21886138900000063;0.06;False;0.04;False;0.01;False
713;0.09;True;0.01;True;0.0;True;ERR;ERR;ERR;0.07;True;0.04;False;0.04;True
714;0.0;False;42.94;False;66.0;False;ERR;ERR;ERR;3.69;False;0.26;False;TO;TO
715;0.02;False;68.23;False;3.19;False;ERR;ERR;ERR;11.0;False;1.19;False;55.44;False
716;0.01;False;0.01;True;0.01;True;3.54;True;0.2575364370000002;ERR;ERR;ERR;ERR;ERR;ERR
717;0.01;True;0.01;True;0.0;True;0.32;True;0.13735527700000003;0.06;True;0.05;False;0.05;True
718;0.01;False;0.01;False;0.01;False;1.91;False;0.19723495700000004;0.05;False;0.06;False;0.03;False
719;0.01;False;18.16;False;8.66;False;90.85;False;0.4162233360000016;19.75;False;32.66;False;1.98;False
720;0.0;False;1.31;False;0.01;False;ERR;ERR;ERR;0.38;False;0.05;False;3.07;False
721;3.25;False;3.58;False;12.19;False;0.25;False;0.221606321;2.14;False;3.77;False;12.16;False
722;6.2;True;0.38;True;0.95;True;ERR;ERR;ERR;0.14;True;0.63;True;1.87;True
723;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.07;True;ERR;ERR;0.04;True
724;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
725;0.01;False;0.01;False;0.01;False;0.03;False;9.780000000000899e-06;0.06;False;0.03;False;0.05;False
726;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.04;False;0.06;False;0.04;False
727;0.01;False;0.06;False;0.01;False;ERR;ERR;ERR;0.13;False;0.06;False;0.04;False
728;0.02;True;TO;TO;ERR;ERR;0.53;True;0.234003784;TO;TO;ERR;ERR;TO;TO
729;0.01;True;0.0;True;0.0;True;0.13;True;0.000762491000000004;0.06;True;0.15;False;0.04;True
730;0.01;False;2.1;False;2.54;False;ERR;ERR;ERR;0.17;False;1.45;False;6.28;False
731;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.04;False;0.03;False
732;TO;TO;0.01;True;0.01;True;1.93;True;0.189119359;0.06;True;0.05;True;0.04;True
733;0.63;True;0.01;True;0.01;True;0.49;True;0.144608034;0.06;True;0.05;False;0.03;True
734;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.02;False;0.02;False
735;0.01;False;0.01;False;0.01;False;0.15;False;2.4749999999990058e-05;0.06;False;0.03;False;0.03;False
736;0.01;True;0.01;True;0.01;True;0.25;True;0.0011641510000000022;0.06;True;0.04;False;0.04;True
737;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False
738;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.02;False
739;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.07;False;0.06;False
740;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
741;0.01;False;0.41;False;0.73;False;2.93;False;0.2578290779999999;ERR;ERR;ERR;ERR;ERR;ERR
742;0.01;False;0.01;True;0.0;True;0.12;True;0.09484102400000001;0.05;True;0.03;True;0.02;True
743;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;True;0.04;True
744;0.01;False;0.77;False;0.01;False;ERR;ERR;ERR;0.19;False;0.05;False;0.13;False
745;0.0;False;0.0;True;0.0;True;ERR;ERR;ERR;0.04;True;1.03;False;0.03;True
746;0.01;False;1.05;False;0.01;False;ERR;ERR;ERR;0.13;False;0.86;False;3.31;False
747;0.01;False;0.01;False;0.01;False;0.3;False;5.589000000000288e-05;0.05;False;0.04;False;0.04;False
748;0.01;False;17.18;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;41.3;False
749;0.01;False;3.75;False;0.01;False;1.1;False;0.13459877399999998;0.55;False;ERR;ERR;5.43;False
750;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.07;True;0.04;True
751;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
752;ERR;ERR;0.11;False;0.11;False;ERR;ERR;ERR;0.06;False;0.03;False;0.15;False
753;0.01;False;0.69;False;0.01;False;ERR;ERR;ERR;0.21;False;0.28;False;0.23;False
754;0.01;False;0.03;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
755;0.01;False;0.01;True;0.0;True;0.17;True;0.0009288110000000016;0.06;True;ERR;ERR;0.05;True
756;0.01;False;0.0;False;0.01;False;TO;TO;TO;0.06;False;0.02;False;0.03;False
757;0.01;False;0.75;False;1.1;False;ERR;ERR;ERR;0.12;False;0.55;False;1.68;False
758;0.0;False;0.01;False;0.0;False;0.88;False;0.118825619;0.06;False;0.04;False;0.03;False
759;0.05;False;0.0;True;0.01;True;0.12;True;0.071059651;0.06;True;0.04;True;0.04;True
